order_id,line_item_id,order_number,customer_id,product_id,location_id,order_date,ship_date,quantity,unit_price,discount_amount
420,1083,ORD-000420,69,30,26,2022-07-21,2022-07-26,2,29.99,15
420,1084,ORD-000420,69,38,26,2022-07-21,2022-07-26,2,34.99,10
420,1085,ORD-000420,69,22,26,2022-07-21,2022-07-26,2,59.99,0
420,1086,ORD-000420,69,36,26,2022-07-21,2022-07-26,1,149.99,15
421,1087,ORD-000421,3,7,27,2022-05-20,2022-05-21,5,49.99,0
421,1088,ORD-000421,3,29,27,2022-05-20,2022-05-21,3,44.99,0
421,1089,ORD-000421,3,19,27,2022-05-20,2022-05-21,3,14.99,0
421,1090,ORD-000421,3,3,27,2022-05-20,2022-05-21,1,1599.99,10
422,1091,ORD-000422,24,8,2,2023-03-21,2023-03-31,1,29.99,20
423,1092,ORD-000423,155,8,5,2024-02-09,2024-02-19,2,29.99,0
423,1093,ORD-000423,155,19,5,2024-02-09,2024-02-19,4,14.99,15
424,1094,ORD-000424,20,21,21,2024-07-17,2024-07-22,3,34.99,0
424,1095,ORD-000424,20,5,21,2024-07-17,2024-07-22,3,549.99,20
424,1096,ORD-000424,20,4,21,2024-07-17,2024-07-22,4,699.99,5
424,1097,ORD-000424,20,22,21,2024-07-17,2024-07-22,1,59.99,0
425,1098,ORD-000425,68,13,6,2024-06-21,2024-06-23,5,49.99,5
425,1099,ORD-000425,68,12,6,2024-06-21,2024-06-23,4,59.99,0
425,1100,ORD-000425,68,10,6,2024-06-21,2024-06-23,5,39.99,20
425,1101,ORD-000425,68,28,6,2024-06-21,2024-06-23,2,39.99,10
426,1102,ORD-000426,165,3,4,2024-06-23,2024-06-28,1,1599.99,0
427,1103,ORD-000427,147,32,24,2023-05-29,2023-06-06,2,14.99,15
428,1104,ORD-000428,164,10,1,2022-03-19,2022-03-26,3,39.99,5
428,1105,ORD-000428,164,37,1,2022-03-19,2022-03-26,1,24.99,10
428,1106,ORD-000428,164,32,1,2022-03-19,2022-03-26,4,14.99,5
429,1107,ORD-000429,104,1,28,2022-05-24,2022-06-02,4,899.99,15
429,1108,ORD-000429,104,31,28,2022-05-24,2022-06-02,1,19.99,10
430,1109,ORD-000430,138,26,30,2024-01-06,2024-01-12,1,79.99,15
430,1110,ORD-000430,138,6,30,2024-01-06,2024-01-12,3,299.99,10
430,1111,ORD-000430,138,22,30,2024-01-06,2024-01-12,1,59.99,20
431,1112,ORD-000431,118,36,25,2023-08-17,2023-08-21,1,149.99,5
431,1113,ORD-000431,118,13,25,2023-08-17,2023-08-21,3,49.99,15
432,1114,ORD-000432,100,6,29,2022-08-07,2022-08-13,4,299.99,15
432,1115,ORD-000432,100,13,29,2022-08-07,2022-08-13,2,49.99,0
432,1116,ORD-000432,100,13,29,2022-08-07,2022-08-13,1,49.99,15
432,1117,ORD-000432,100,38,29,2022-08-07,2022-08-13,2,34.99,5
433,1118,ORD-000433,100,2,3,2023-09-23,2023-10-01,1,1199.99,0
433,1119,ORD-000433,100,4,3,2023-09-23,2023-10-01,3,699.99,20
433,1120,ORD-000433,100,3,3,2023-09-23,2023-10-01,4,1599.99,0
433,1121,ORD-000433,100,14,3,2023-09-23,2023-10-01,5,34.99,5
434,1122,ORD-000434,174,5,28,2022-11-02,2022-11-12,1,549.99,15
434,1123,ORD-000434,174,10,28,2022-11-02,2022-11-12,4,39.99,15
435,1124,ORD-000435,5,1,16,2022-04-04,2022-04-08,2,899.99,15
435,1125,ORD-000435,5,4,16,2022-04-04,2022-04-08,3,699.99,20
436,1126,ORD-000436,25,7,15,2022-12-16,2022-12-26,1,49.99,5
437,1127,ORD-000437,153,28,26,2023-03-28,2023-03-30,3,39.99,20
437,1128,ORD-000437,153,26,26,2023-03-28,2023-03-30,3,79.99,0
438,1129,ORD-000438,176,3,19,2022-10-09,2022-10-15,5,1599.99,0
438,1130,ORD-000438,176,22,19,2022-10-09,2022-10-15,1,59.99,0
439,1131,ORD-000439,71,36,5,2024-04-30,2024-05-03,2,149.99,5
439,1132,ORD-000439,71,16,5,2024-04-30,2024-05-03,5,39.99,0
439,1133,ORD-000439,71,9,5,2024-04-30,2024-05-03,1,79.99,20
440,1134,ORD-000440,162,32,20,2024-02-10,2024-02-13,1,14.99,0
441,1135,ORD-000441,2,27,6,2022-07-02,2022-07-12,4,24.99,15
441,1136,ORD-000441,2,9,6,2022-07-02,2022-07-12,2,79.99,0
441,1137,ORD-000441,2,18,6,2022-07-02,2022-07-12,5,129.99,5
442,1138,ORD-000442,106,39,8,2022-12-24,2023-01-03,2,14.99,15
443,1139,ORD-000443,128,27,20,2022-06-30,2022-07-05,1,24.99,10
443,1140,ORD-000443,128,16,20,2022-06-30,2022-07-05,2,39.99,0
443,1141,ORD-000443,128,34,20,2022-06-30,2022-07-05,1,89.99,10
444,1142,ORD-000444,93,14,28,2024-11-05,2024-11-09,3,34.99,0
444,1143,ORD-000444,93,13,28,2024-11-05,2024-11-09,1,49.99,20
444,1144,ORD-000444,93,10,28,2024-11-05,2024-11-09,4,39.99,5
444,1145,ORD-000444,93,12,28,2024-11-05,2024-11-09,2,59.99,15
445,1146,ORD-000445,12,28,2,2024-01-16,2024-01-21,3,39.99,0
445,1147,ORD-000445,12,40,2,2024-01-16,2024-01-21,4,12.99,0
446,1148,ORD-000446,27,11,24,2022-04-18,2022-04-27,1,19.99,5
446,1149,ORD-000446,27,33,24,2022-04-18,2022-04-27,1,24.99,0
447,1150,ORD-000447,61,27,24,2024-06-29,2024-07-09,2,24.99,15
447,1151,ORD-000447,61,21,24,2024-06-29,2024-07-09,2,34.99,20
447,1152,ORD-000447,61,8,24,2024-06-29,2024-07-09,3,29.99,0
448,1153,ORD-000448,26,15,8,2024-04-24,2024-04-28,1,49.99,5
448,1154,ORD-000448,26,38,8,2024-04-24,2024-04-28,4,34.99,0
448,1155,ORD-000448,26,28,8,2024-04-24,2024-04-28,2,39.99,0
448,1156,ORD-000448,26,40,8,2024-04-24,2024-04-28,4,12.99,0
449,1157,ORD-000449,100,23,12,2022-10-07,2022-10-15,3,49.99,0
449,1158,ORD-000449,100,22,12,2022-10-07,2022-10-15,2,59.99,0
450,1159,ORD-000450,178,8,19,2022-05-03,2022-05-08,4,29.99,5
450,1160,ORD-000450,178,27,19,2022-05-03,2022-05-08,2,24.99,20
451,1161,ORD-000451,88,40,8,2023-08-28,2023-09-07,2,12.99,10
451,1162,ORD-000451,88,36,8,2023-08-28,2023-09-07,2,149.99,0
452,1163,ORD-000452,106,38,28,2024-12-04,2024-12-12,4,34.99,20
452,1164,ORD-000452,106,30,28,2024-12-04,2024-12-12,3,29.99,0
453,1165,ORD-000453,187,28,14,2023-05-21,2023-05-25,5,39.99,0
453,1166,ORD-000453,187,38,14,2023-05-21,2023-05-25,2,34.99,10
453,1167,ORD-000453,187,1,14,2023-05-21,2023-05-25,4,899.99,0
454,1168,ORD-000454,11,34,16,2024-10-29,2024-10-30,4,89.99,5
454,1169,ORD-000454,11,7,16,2024-10-29,2024-10-30,4,49.99,5
454,1170,ORD-000454,11,16,16,2024-10-29,2024-10-30,1,39.99,10
454,1171,ORD-000454,11,1,16,2024-10-29,2024-10-30,4,899.99,0
455,1172,ORD-000455,34,2,12,2023-08-29,2023-09-02,4,1199.99,15
456,1173,ORD-000456,79,30,6,2024-07-29,2024-08-08,4,29.99,20
457,1174,ORD-000457,36,30,28,2024-04-10,2024-04-13,1,29.99,20
457,1175,ORD-000457,36,5,28,2024-04-10,2024-04-13,4,549.99,15
457,1176,ORD-000457,36,22,28,2024-04-10,2024-04-13,5,59.99,0
458,1177,ORD-000458,76,6,14,2023-07-07,2023-07-17,5,299.99,0
458,1178,ORD-000458,76,4,14,2023-07-07,2023-07-17,5,699.99,15
459,1179,ORD-000459,94,24,29,2022-04-16,2022-04-18,4,89.99,10
459,1180,ORD-000459,94,3,29,2022-04-16,2022-04-18,3,1599.99,0
459,1181,ORD-000459,94,12,29,2022-04-16,2022-04-18,5,59.99,15
459,1182,ORD-000459,94,5,29,2022-04-16,2022-04-18,5,549.99,15
460,1183,ORD-000460,199,35,7,2022-10-11,2022-10-17,1,24.99,15
460,1184,ORD-000460,199,31,7,2022-10-11,2022-10-17,5,19.99,20
461,1185,ORD-000461,180,18,7,2023-04-07,2023-04-13,5,129.99,15
461,1186,ORD-000461,180,28,7,2023-04-07,2023-04-13,3,39.99,0
461,1187,ORD-000461,180,5,7,2023-04-07,2023-04-13,3,549.99,0
462,1188,ORD-000462,116,31,16,2024-10-23,2024-11-01,5,19.99,15
463,1189,ORD-000463,137,5,29,2023-08-22,2023-08-30,2,549.99,5
463,1190,ORD-000463,137,6,29,2023-08-22,2023-08-30,1,299.99,5
463,1191,ORD-000463,137,12,29,2023-08-22,2023-08-30,3,59.99,0
464,1192,ORD-000464,28,32,6,2023-07-20,2023-07-22,2,14.99,20
464,1193,ORD-000464,28,14,6,2023-07-20,2023-07-22,5,34.99,15
465,1194,ORD-000465,6,31,10,2024-05-03,2024-05-12,3,19.99,5
465,1195,ORD-000465,6,29,10,2024-05-03,2024-05-12,1,44.99,0
466,1196,ORD-000466,49,27,3,2022-02-15,2022-02-19,5,24.99,0
466,1197,ORD-000466,49,21,3,2022-02-15,2022-02-19,4,34.99,10
466,1198,ORD-000466,49,34,3,2022-02-15,2022-02-19,5,89.99,5
467,1199,ORD-000467,118,17,10,2022-09-28,2022-10-03,2,34.99,5
467,1200,ORD-000467,118,24,10,2022-09-28,2022-10-03,3,89.99,20
468,1201,ORD-000468,13,11,5,2023-12-25,2023-12-30,5,19.99,0
468,1202,ORD-000468,13,35,5,2023-12-25,2023-12-30,3,24.99,0
468,1203,ORD-000468,13,12,5,2023-12-25,2023-12-30,2,59.99,0
468,1204,ORD-000468,13,16,5,2023-12-25,2023-12-30,1,39.99,0
469,1205,ORD-000469,82,24,19,2022-09-17,2022-09-25,2,89.99,0
469,1206,ORD-000469,82,36,19,2022-09-17,2022-09-25,1,149.99,15
469,1207,ORD-000469,82,21,19,2022-09-17,2022-09-25,3,34.99,0
470,1208,ORD-000470,96,8,15,2022-11-29,2022-12-08,1,29.99,5
470,1209,ORD-000470,96,32,15,2022-11-29,2022-12-08,2,14.99,5
470,1210,ORD-000470,96,21,15,2022-11-29,2022-12-08,2,34.99,0
471,1211,ORD-000471,190,31,18,2024-11-05,2024-11-11,3,19.99,20
471,1212,ORD-000471,190,37,18,2024-11-05,2024-11-11,2,24.99,20
471,1213,ORD-000471,190,37,18,2024-11-05,2024-11-11,4,24.99,0
472,1214,ORD-000472,177,36,4,2024-09-07,2024-09-08,1,149.99,0
472,1215,ORD-000472,177,2,4,2024-09-07,2024-09-08,4,1199.99,10
473,1216,ORD-000473,57,4,15,2024-01-02,2024-01-04,5,699.99,15
473,1217,ORD-000473,57,13,15,2024-01-02,2024-01-04,5,49.99,10
473,1218,ORD-000473,57,15,15,2024-01-02,2024-01-04,3,49.99,0
474,1219,ORD-000474,6,13,3,2024-07-01,2024-07-03,4,49.99,0
474,1220,ORD-000474,6,39,3,2024-07-01,2024-07-03,5,14.99,10
474,1221,ORD-000474,6,4,3,2024-07-01,2024-07-03,3,699.99,5
474,1222,ORD-000474,6,10,3,2024-07-01,2024-07-03,4,39.99,0
475,1223,ORD-000475,99,23,12,2022-01-25,2022-01-30,3,49.99,5
475,1224,ORD-000475,99,36,12,2022-01-25,2022-01-30,1,149.99,0
475,1225,ORD-000475,99,29,12,2022-01-25,2022-01-30,4,44.99,20
476,1226,ORD-000476,114,9,10,2022-12-02,2022-12-09,5,79.99,10
476,1227,ORD-000476,114,6,10,2022-12-02,2022-12-09,2,299.99,0
476,1228,ORD-000476,114,20,10,2022-12-02,2022-12-09,4,29.99,20
476,1229,ORD-000476,114,34,10,2022-12-02,2022-12-09,3,89.99,0
477,1230,ORD-000477,152,27,25,2024-02-09,2024-02-11,3,24.99,5
478,1231,ORD-000478,45,13,18,2024-08-04,2024-08-14,2,49.99,20
478,1232,ORD-000478,45,25,18,2024-08-04,2024-08-14,3,59.99,10
479,1233,ORD-000479,126,32,2,2023-09-11,2023-09-21,5,14.99,15
479,1234,ORD-000479,126,30,2,2023-09-11,2023-09-21,2,29.99,0
479,1235,ORD-000479,126,1,2,2023-09-11,2023-09-21,2,899.99,0
480,1236,ORD-000480,77,27,21,2024-08-25,2024-08-27,2,24.99,5
480,1237,ORD-000480,77,16,21,2024-08-25,2024-08-27,1,39.99,0
480,1238,ORD-000480,77,18,21,2024-08-25,2024-08-27,4,129.99,0
481,1239,ORD-000481,154,37,24,2024-01-11,2024-01-21,4,24.99,20
481,1240,ORD-000481,154,17,24,2024-01-11,2024-01-21,4,34.99,15
481,1241,ORD-000481,154,8,24,2024-01-11,2024-01-21,3,29.99,10
481,1242,ORD-000481,154,37,24,2024-01-11,2024-01-21,1,24.99,20
482,1243,ORD-000482,67,30,6,2022-04-30,2022-05-03,2,29.99,0
482,1244,ORD-000482,67,11,6,2022-04-30,2022-05-03,1,19.99,0
482,1245,ORD-000482,67,24,6,2022-04-30,2022-05-03,4,89.99,15
483,1246,ORD-000483,92,33,2,2023-08-17,2023-08-22,2,24.99,20
484,1247,ORD-000484,161,35,6,2022-07-13,2022-07-23,3,24.99,20
484,1248,ORD-000484,161,21,6,2022-07-13,2022-07-23,3,34.99,0
485,1249,ORD-000485,176,10,23,2024-01-13,2024-01-15,1,39.99,0
485,1250,ORD-000485,176,34,23,2024-01-13,2024-01-15,3,89.99,0
485,1251,ORD-000485,176,32,23,2024-01-13,2024-01-15,4,14.99,0
486,1252,ORD-000486,42,13,4,2023-03-23,2023-03-26,5,49.99,10
486,1253,ORD-000486,42,34,4,2023-03-23,2023-03-26,5,89.99,15
487,1254,ORD-000487,142,5,23,2022-08-22,2022-08-29,1,549.99,20
487,1255,ORD-000487,142,9,23,2022-08-22,2022-08-29,1,79.99,5
487,1256,ORD-000487,142,23,23,2022-08-22,2022-08-29,3,49.99,15
487,1257,ORD-000487,142,24,23,2022-08-22,2022-08-29,2,89.99,20
488,1258,ORD-000488,114,20,29,2024-12-07,2024-12-13,1,29.99,15
488,1259,ORD-000488,114,8,29,2024-12-07,2024-12-13,2,29.99,0
489,1260,ORD-000489,178,14,5,2023-04-10,2023-04-15,2,34.99,0
489,1261,ORD-000489,178,28,5,2023-04-10,2023-04-15,1,39.99,0
490,1262,ORD-000490,5,13,25,2024-09-18,2024-09-25,1,49.99,0
491,1263,ORD-000491,169,17,17,2022-05-02,2022-05-10,1,34.99,0
492,1264,ORD-000492,78,39,22,2022-01-22,2022-01-24,2,14.99,10
493,1265,ORD-000493,52,10,6,2023-12-21,2023-12-22,3,39.99,10
494,1266,ORD-000494,90,33,12,2022-11-25,2022-12-04,5,24.99,0
494,1267,ORD-000494,90,7,12,2022-11-25,2022-12-04,5,49.99,20
495,1268,ORD-000495,4,11,17,2023-03-21,2023-03-25,5,19.99,0
495,1269,ORD-000495,4,7,17,2023-03-21,2023-03-25,2,49.99,10
495,1270,ORD-000495,4,31,17,2023-03-21,2023-03-25,3,19.99,15
496,1271,ORD-000496,151,23,6,2024-06-19,2024-06-21,4,49.99,5
496,1272,ORD-000496,151,14,6,2024-06-19,2024-06-21,5,34.99,0
497,1273,ORD-000497,105,8,4,2023-10-06,2023-10-08,5,29.99,0
497,1274,ORD-000497,105,32,4,2023-10-06,2023-10-08,3,14.99,15
497,1275,ORD-000497,105,19,4,2023-10-06,2023-10-08,5,14.99,15
497,1276,ORD-000497,105,3,4,2023-10-06,2023-10-08,1,1599.99,0
498,1277,ORD-000498,127,39,4,2024-02-28,2024-03-04,3,14.99,15
498,1278,ORD-000498,127,29,4,2024-02-28,2024-03-04,2,44.99,10
498,1279,ORD-000498,127,27,4,2024-02-28,2024-03-04,3,24.99,20
498,1280,ORD-000498,127,28,4,2024-02-28,2024-03-04,2,39.99,20
499,1281,ORD-000499,18,1,29,2024-09-01,2024-09-07,4,899.99,15
499,1282,ORD-000499,18,7,29,2024-09-01,2024-09-07,4,49.99,5
500,1283,ORD-000500,134,26,22,2022-06-24,2022-06-26,4,79.99,15
500,1284,ORD-000500,134,38,22,2022-06-24,2022-06-26,1,34.99,15
501,1285,ORD-000501,44,13,3,2024-01-15,2024-01-19,5,49.99,20
501,1286,ORD-000501,44,26,3,2024-01-15,2024-01-19,1,79.99,0
501,1287,ORD-000501,44,28,3,2024-01-15,2024-01-19,4,39.99,0
502,1288,ORD-000502,196,31,23,2023-07-14,2023-07-21,5,19.99,5
502,1289,ORD-000502,196,32,23,2023-07-14,2023-07-21,5,14.99,0
502,1290,ORD-000502,196,10,23,2023-07-14,2023-07-21,4,39.99,0
503,1291,ORD-000503,32,9,9,2024-09-29,2024-10-07,1,79.99,0
503,1292,ORD-000503,32,4,9,2024-09-29,2024-10-07,1,699.99,5
504,1293,ORD-000504,174,10,1,2023-01-02,2023-01-09,3,39.99,10
504,1294,ORD-000504,174,40,1,2023-01-02,2023-01-09,1,12.99,20
504,1295,ORD-000504,174,5,1,2023-01-02,2023-01-09,5,549.99,20
505,1296,ORD-000505,127,32,26,2024-08-12,2024-08-16,4,14.99,10
505,1297,ORD-000505,127,17,26,2024-08-12,2024-08-16,5,34.99,0
505,1298,ORD-000505,127,35,26,2024-08-12,2024-08-16,5,24.99,0
506,1299,ORD-000506,196,29,2,2024-05-31,2024-06-02,3,44.99,20
506,1300,ORD-000506,196,25,2,2024-05-31,2024-06-02,4,59.99,5
506,1301,ORD-000506,196,3,2,2024-05-31,2024-06-02,1,1599.99,0
506,1302,ORD-000506,196,36,2,2024-05-31,2024-06-02,3,149.99,15
507,1303,ORD-000507,43,25,16,2024-06-01,2024-06-04,4,59.99,20
507,1304,ORD-000507,43,8,16,2024-06-01,2024-06-04,5,29.99,15
507,1305,ORD-000507,43,32,16,2024-06-01,2024-06-04,5,14.99,15
508,1306,ORD-000508,139,33,19,2024-08-20,2024-08-28,1,24.99,5
508,1307,ORD-000508,139,17,19,2024-08-20,2024-08-28,4,34.99,10
509,1308,ORD-000509,97,4,20,2023-12-24,2023-12-29,1,699.99,10
509,1309,ORD-000509,97,3,20,2023-12-24,2023-12-29,2,1599.99,20
509,1310,ORD-000509,97,24,20,2023-12-24,2023-12-29,3,89.99,20
510,1311,ORD-000510,190,7,19,2022-02-25,2022-03-03,4,49.99,0
510,1312,ORD-000510,190,23,19,2022-02-25,2022-03-03,4,49.99,0
510,1313,ORD-000510,190,4,19,2022-02-25,2022-03-03,2,699.99,0
510,1314,ORD-000510,190,16,19,2022-02-25,2022-03-03,3,39.99,10
511,1315,ORD-000511,22,22,30,2022-05-15,2022-05-20,2,59.99,0
512,1316,ORD-000512,138,37,11,2022-03-18,2022-03-26,5,24.99,5
512,1317,ORD-000512,138,18,11,2022-03-18,2022-03-26,1,129.99,15
512,1318,ORD-000512,138,31,11,2022-03-18,2022-03-26,5,19.99,0
512,1319,ORD-000512,138,21,11,2022-03-18,2022-03-26,4,34.99,10
513,1320,ORD-000513,100,14,11,2022-07-20,2022-07-28,3,34.99,5
514,1321,ORD-000514,129,24,26,2023-11-27,2023-11-30,4,89.99,0
514,1322,ORD-000514,129,32,26,2023-11-27,2023-11-30,1,14.99,20
514,1323,ORD-000514,129,35,26,2023-11-27,2023-11-30,2,24.99,0
515,1324,ORD-000515,68,15,2,2023-09-01,2023-09-11,5,49.99,15
515,1325,ORD-000515,68,6,2,2023-09-01,2023-09-11,5,299.99,0
515,1326,ORD-000515,68,38,2,2023-09-01,2023-09-11,3,34.99,0
515,1327,ORD-000515,68,5,2,2023-09-01,2023-09-11,5,549.99,20
516,1328,ORD-000516,136,5,16,2024-05-24,2024-05-28,3,549.99,10
516,1329,ORD-000516,136,20,16,2024-05-24,2024-05-28,4,29.99,15
516,1330,ORD-000516,136,35,16,2024-05-24,2024-05-28,3,24.99,0
517,1331,ORD-000517,107,36,13,2023-05-30,2023-06-09,2,149.99,0
517,1332,ORD-000517,107,34,13,2023-05-30,2023-06-09,2,89.99,10
517,1333,ORD-000517,107,32,13,2023-05-30,2023-06-09,2,14.99,15
517,1334,ORD-000517,107,30,13,2023-05-30,2023-06-09,3,29.99,15
518,1335,ORD-000518,137,34,26,2024-06-07,2024-06-17,2,89.99,0
519,1336,ORD-000519,119,28,5,2023-05-08,2023-05-11,4,39.99,0
519,1337,ORD-000519,119,5,5,2023-05-08,2023-05-11,2,549.99,20
519,1338,ORD-000519,119,27,5,2023-05-08,2023-05-11,3,24.99,20
520,1339,ORD-000520,74,26,21,2022-11-25,2022-11-30,2,79.99,0
520,1340,ORD-000520,74,10,21,2022-11-25,2022-11-30,2,39.99,0
521,1341,ORD-000521,63,36,26,2023-09-28,2023-10-06,4,149.99,5
521,1342,ORD-000521,63,3,26,2023-09-28,2023-10-06,2,1599.99,0
521,1343,ORD-000521,63,18,26,2023-09-28,2023-10-06,2,129.99,0
521,1344,ORD-000521,63,17,26,2023-09-28,2023-10-06,3,34.99,15
522,1345,ORD-000522,141,4,6,2022-03-28,2022-04-05,1,699.99,0
523,1346,ORD-000523,155,6,10,2022-05-11,2022-05-18,4,299.99,20
523,1347,ORD-000523,155,9,10,2022-05-11,2022-05-18,2,79.99,0
523,1348,ORD-000523,155,37,10,2022-05-11,2022-05-18,5,24.99,0
524,1349,ORD-000524,134,6,22,2024-12-11,2024-12-16,2,299.99,10
524,1350,ORD-000524,134,8,22,2024-12-11,2024-12-16,3,29.99,0
524,1351,ORD-000524,134,38,22,2024-12-11,2024-12-16,4,34.99,20
524,1352,ORD-000524,134,16,22,2024-12-11,2024-12-16,4,39.99,0
525,1353,ORD-000525,37,29,4,2022-12-25,2022-12-29,4,44.99,0
525,1354,ORD-000525,37,38,4,2022-12-25,2022-12-29,1,34.99,5
525,1355,ORD-000525,37,35,4,2022-12-25,2022-12-29,3,24.99,15
526,1356,ORD-000526,29,18,11,2024-05-17,2024-05-25,2,129.99,0
526,1357,ORD-000526,29,31,11,2024-05-17,2024-05-25,3,19.99,20
527,1358,ORD-000527,79,17,1,2022-03-13,2022-03-14,5,34.99,5
527,1359,ORD-000527,79,20,1,2022-03-13,2022-03-14,3,29.99,20
528,1360,ORD-000528,176,25,4,2024-12-31,2025-01-04,1,59.99,5
528,1361,ORD-000528,176,17,4,2024-12-31,2025-01-04,3,34.99,0
528,1362,ORD-000528,176,16,4,2024-12-31,2025-01-04,3,39.99,0
528,1363,ORD-000528,176,11,4,2024-12-31,2025-01-04,4,19.99,15
529,1364,ORD-000529,82,6,29,2024-04-12,2024-04-13,4,299.99,5
529,1365,ORD-000529,82,27,29,2024-04-12,2024-04-13,3,24.99,15
529,1366,ORD-000529,82,28,29,2024-04-12,2024-04-13,1,39.99,20
530,1367,ORD-000530,42,23,23,2023-06-19,2023-06-28,4,49.99,10
531,1368,ORD-000531,187,4,27,2023-11-01,2023-11-09,2,699.99,15
532,1369,ORD-000532,114,13,26,2022-10-06,2022-10-07,3,49.99,0
532,1370,ORD-000532,114,37,26,2022-10-06,2022-10-07,1,24.99,0
532,1371,ORD-000532,114,11,26,2022-10-06,2022-10-07,2,19.99,10
532,1372,ORD-000532,114,9,26,2022-10-06,2022-10-07,5,79.99,15
533,1373,ORD-000533,106,9,26,2023-10-17,2023-10-25,3,79.99,0
533,1374,ORD-000533,106,38,26,2023-10-17,2023-10-25,3,34.99,20
533,1375,ORD-000533,106,19,26,2023-10-17,2023-10-25,2,14.99,0
533,1376,ORD-000533,106,27,26,2023-10-17,2023-10-25,3,24.99,0
534,1377,ORD-000534,101,2,29,2024-02-12,2024-02-22,1,1199.99,10
534,1378,ORD-000534,101,40,29,2024-02-12,2024-02-22,2,12.99,0
535,1379,ORD-000535,119,26,7,2023-06-21,2023-06-24,5,79.99,5
536,1380,ORD-000536,154,11,9,2022-11-02,2022-11-04,5,19.99,0
536,1381,ORD-000536,154,1,9,2022-11-02,2022-11-04,5,899.99,5
536,1382,ORD-000536,154,30,9,2022-11-02,2022-11-04,4,29.99,0
537,1383,ORD-000537,58,19,23,2023-02-21,2023-02-25,4,14.99,5
537,1384,ORD-000537,58,9,23,2023-02-21,2023-02-25,4,79.99,20
537,1385,ORD-000537,58,14,23,2023-02-21,2023-02-25,5,34.99,0
538,1386,ORD-000538,73,27,24,2023-01-23,2023-01-30,2,24.99,0
538,1387,ORD-000538,73,19,24,2023-01-23,2023-01-30,3,14.99,0
539,1388,ORD-000539,159,6,15,2023-05-24,2023-05-30,1,299.99,5
539,1389,ORD-000539,159,9,15,2023-05-24,2023-05-30,3,79.99,15
539,1390,ORD-000539,159,26,15,2023-05-24,2023-05-30,2,79.99,15
539,1391,ORD-000539,159,25,15,2023-05-24,2023-05-30,4,59.99,15
540,1392,ORD-000540,153,4,9,2022-05-30,2022-06-01,3,699.99,0
541,1393,ORD-000541,121,1,30,2023-12-27,2024-01-06,3,899.99,10
542,1394,ORD-000542,159,9,13,2023-09-12,2023-09-19,5,79.99,0
542,1395,ORD-000542,159,38,13,2023-09-12,2023-09-19,2,34.99,0
542,1396,ORD-000542,159,11,13,2023-09-12,2023-09-19,5,19.99,5
543,1397,ORD-000543,87,21,29,2024-08-16,2024-08-19,5,34.99,5
544,1398,ORD-000544,37,9,9,2022-08-28,2022-09-03,4,79.99,20
545,1399,ORD-000545,72,17,24,2024-01-09,2024-01-16,5,34.99,20
545,1400,ORD-000545,72,17,24,2024-01-09,2024-01-16,5,34.99,0
545,1401,ORD-000545,72,28,24,2024-01-09,2024-01-16,2,39.99,0
546,1402,ORD-000546,189,4,16,2022-11-06,2022-11-15,2,699.99,0
546,1403,ORD-000546,189,4,16,2022-11-06,2022-11-15,2,699.99,0
546,1404,ORD-000546,189,3,16,2022-11-06,2022-11-15,4,1599.99,0
546,1405,ORD-000546,189,11,16,2022-11-06,2022-11-15,4,19.99,5
547,1406,ORD-000547,30,23,29,2024-10-10,2024-10-11,5,49.99,5
547,1407,ORD-000547,30,30,29,2024-10-10,2024-10-11,4,29.99,0
547,1408,ORD-000547,30,10,29,2024-10-10,2024-10-11,1,39.99,0
547,1409,ORD-000547,30,6,29,2024-10-10,2024-10-11,2,299.99,20
548,1410,ORD-000548,73,37,6,2022-12-11,2022-12-20,5,24.99,0
548,1411,ORD-000548,73,38,6,2022-12-11,2022-12-20,1,34.99,10
548,1412,ORD-000548,73,37,6,2022-12-11,2022-12-20,2,24.99,5
549,1413,ORD-000549,20,2,8,2024-10-17,2024-10-19,3,1199.99,15
549,1414,ORD-000549,20,8,8,2024-10-17,2024-10-19,4,29.99,0
549,1415,ORD-000549,20,38,8,2024-10-17,2024-10-19,1,34.99,20
550,1416,ORD-000550,83,31,5,2022-03-01,2022-03-03,4,19.99,15
550,1417,ORD-000550,83,18,5,2022-03-01,2022-03-03,5,129.99,15
550,1418,ORD-000550,83,1,5,2022-03-01,2022-03-03,3,899.99,0
550,1419,ORD-000550,83,40,5,2022-03-01,2022-03-03,4,12.99,0
551,1420,ORD-000551,188,19,24,2022-09-22,2022-09-26,3,14.99,20
552,1421,ORD-000552,15,6,24,2022-05-25,2022-06-03,4,299.99,0
552,1422,ORD-000552,15,12,24,2022-05-25,2022-06-03,2,59.99,20
552,1423,ORD-000552,15,26,24,2022-05-25,2022-06-03,1,79.99,0
552,1424,ORD-000552,15,14,24,2022-05-25,2022-06-03,2,34.99,5
553,1425,ORD-000553,200,20,13,2023-08-07,2023-08-10,4,29.99,20
554,1426,ORD-000554,111,23,24,2023-09-28,2023-10-08,1,49.99,20
554,1427,ORD-000554,111,24,24,2023-09-28,2023-10-08,5,89.99,0
555,1428,ORD-000555,126,37,15,2024-03-05,2024-03-13,5,24.99,5
555,1429,ORD-000555,126,6,15,2024-03-05,2024-03-13,4,299.99,20
555,1430,ORD-000555,126,24,15,2024-03-05,2024-03-13,5,89.99,0
